timestamp,name,utilization.gpu,memory.used,memory.total
2026/04/24 00:47:06.003, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:07.005, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:08.006, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:09.007, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:10.008, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:11.010, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:12.011, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:13.012, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:14.013, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:15.014, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:16.015, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:17.017, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:18.018, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:19.019, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:47:20.020, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:47:21.021, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:47:22.023, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:23.024, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:47:24.025, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:47:25.026, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:47:26.027, NVIDIA TITAN RTX, 36, 10875, 24576
